requirement_id,lane,capability_area,canonical_source,canonical_locator,canonical_requirement,final_production_owner_path,final_production_owner_symbol,final_actual_caller_path,final_actual_caller_symbol,final_runtime_binding,final_persistence_or_effect,final_api_or_frontend_destination,final_test_path,final_test_target_or_assertion,pre_remediation_disposition,pre_remediation_finding_ids,remediation_commit,final_disposition,non_blocking_debt,notes
L-ARCH-044,L,Release trust and packaging,docs/canonical/16-repository-architecture/05-dependency-import-export-rules.md,Runtime→Installer/Release ban,Product runtime은 installer/release tooling을 import하지 않는다,release/sign_release_artifacts.py,sign_release_artifacts,scripts/build_release.py,release build orchestration,bundle assembly -> canonical manifest generation -> Ed25519 signature -> installed verification,"signed release manifest, artifact hashes, public-key trust root, and atomic installer inputs",launcher/verify_installation.py before installed startup,tests/release/test_sign_release_artifacts.py,"signature verification, tamper rejection, manifest closure, and key-identity binding",PASS,N/A — no substantive finding,4e42dbdc;ef5bd38a,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-045,L,"Ports, connectors and MCP",docs/canonical/16-repository-architecture/02-directory-ownership.md,FastAPI route/dependency abstraction,api/routes와 api/dependencies의 concrete Adapter/DB import는 0이다,src/google_work_agent/adapters/connectors/runtime/connector_runtime_registry.py,ConnectorRuntimeRegistry,src/google_work_agent/adapters/connectors/runtime/mcp_connector_write.py,McpConnectorWriteAdapter,signed tool registry -> typed Connector Port -> one runtime registry -> MCP client -> normalized result/error certainty,external Google read/write effect plus request/process identity and delivery certainty,Application result -> verification/recovery -> API/UI,tests/unit/adapters/connectors/runtime/test_mcp_connector_ports.py,"typed port members, unchanged signed claim, runtime routing, transport certainty, and provider-neutral boundary",PASS,N/A — no substantive finding,4684aa06;8367cb71,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-046,L,"Ports, connectors and MCP",docs/canonical/16-repository-architecture/02-directory-ownership.md,Composition-only concrete binding,api/composition.py 밖 concrete Adapter binding/import는 0이다,src/google_work_agent/adapters/connectors/runtime/connector_runtime_registry.py,ConnectorRuntimeRegistry,src/google_work_agent/adapters/connectors/runtime/mcp_connector_write.py,McpConnectorWriteAdapter,signed tool registry -> typed Connector Port -> one runtime registry -> MCP client -> normalized result/error certainty,external Google read/write effect plus request/process identity and delivery certainty,Application result -> verification/recovery -> API/UI,tests/unit/adapters/connectors/runtime/test_mcp_connector_ports.py,"typed port members, unchanged signed claim, runtime routing, transport certainty, and provider-neutral boundary",FINDING,WF1-L-FND-003,4684aa06;8367cb71,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-047,L,"Ports, connectors and MCP",docs/canonical/16-repository-architecture/05-dependency-import-export-rules.md,Cross-owner absolute import,cross-owner production import는 absolute import다,src/google_work_agent/adapters/connectors/runtime/connector_runtime_registry.py,ConnectorRuntimeRegistry,src/google_work_agent/adapters/connectors/runtime/mcp_connector_write.py,McpConnectorWriteAdapter,signed tool registry -> typed Connector Port -> one runtime registry -> MCP client -> normalized result/error certainty,external Google read/write effect plus request/process identity and delivery certainty,Application result -> verification/recovery -> API/UI,tests/unit/adapters/connectors/runtime/test_mcp_connector_ports.py,"typed port members, unchanged signed claim, runtime routing, transport certainty, and provider-neutral boundary",PASS,N/A — no substantive finding,4684aa06;8367cb71,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-048,L,"Ports, connectors and MCP",docs/canonical/16-repository-architecture/05-dependency-import-export-rules.md,Python concrete barrel export,Python __init__.py는 concrete authority를 re-export하지 않는다,src/google_work_agent/adapters/connectors/runtime/connector_runtime_registry.py,ConnectorRuntimeRegistry,src/google_work_agent/adapters/connectors/runtime/mcp_connector_write.py,McpConnectorWriteAdapter,signed tool registry -> typed Connector Port -> one runtime registry -> MCP client -> normalized result/error certainty,external Google read/write effect plus request/process identity and delivery certainty,Application result -> verification/recovery -> API/UI,tests/unit/adapters/connectors/runtime/test_mcp_connector_ports.py,"typed port members, unchanged signed claim, runtime routing, transport certainty, and provider-neutral boundary",PASS,N/A — no substantive finding,4684aa06;8367cb71,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-049,L,"Ports, connectors and MCP",docs/canonical/16-repository-architecture/08-single-production-authority-compat.md,Re-export-only production module,re-export-only Python production wrapper는 0이다,src/google_work_agent/adapters/connectors/runtime/connector_runtime_registry.py,ConnectorRuntimeRegistry,src/google_work_agent/adapters/connectors/runtime/mcp_connector_write.py,McpConnectorWriteAdapter,signed tool registry -> typed Connector Port -> one runtime registry -> MCP client -> normalized result/error certainty,external Google read/write effect plus request/process identity and delivery certainty,Application result -> verification/recovery -> API/UI,tests/unit/adapters/connectors/runtime/test_mcp_connector_ports.py,"typed port members, unchanged signed claim, runtime routing, transport certainty, and provider-neutral boundary",PASS,N/A — no substantive finding,4684aa06;8367cb71,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-050,L,"Ports, connectors and MCP",docs/canonical/16-repository-architecture/05-dependency-import-export-rules.md,Frontend concrete barrel authority,Frontend concrete responsibility caller는 exact owner module을 추적 가능하게 import한다,src/google_work_agent/adapters/connectors/runtime/connector_runtime_registry.py,ConnectorRuntimeRegistry,src/google_work_agent/adapters/connectors/runtime/mcp_connector_write.py,McpConnectorWriteAdapter,signed tool registry -> typed Connector Port -> one runtime registry -> MCP client -> normalized result/error certainty,external Google read/write effect plus request/process identity and delivery certainty,Application result -> verification/recovery -> API/UI,tests/unit/adapters/connectors/runtime/test_mcp_connector_ports.py,"typed port members, unchanged signed claim, runtime routing, transport certainty, and provider-neutral boundary",FINDING,WF1-L-FND-004,4684aa06;8367cb71,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-051,L,Repository architecture,docs/canonical/16-repository-architecture/12-architecture-enforcement.md,Duplicate public Python definitions,동일 public class/function production definition은 하나다,N/A — repository-wide ownership/import/naming constraint,repository tree,N/A — structural constraints have no runtime caller,architecture enforcement,N/A — static ownership/dependency/single-authority rule,N/A — no separate durable effect,N/A — no API/UI projection,tests/architecture/test_repository_architecture.py,AST/import/path/export and single-production-authority constraints against the current repository,PASS,N/A — no substantive finding,8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-052,L,API and composition,docs/canonical/16-repository-architecture/01-spec-to-code-deterministic-mapping.md,Production composition root exact mapping,Service composition은 api/app.py→api/composition.py→build_production_runtime 하나다,src/google_work_agent/api/routes/runs.py,versioned run routes,src/google_work_agent/api/composition.py,build_production_runtime,protocol validation -> injected Application handler -> Domain/UoW/workflow handoff -> versioned projection,command receipt and Domain facts; route owns no DB/adapter authority,snapshot/SSE/error/health contracts consumed by frontend,tests/unit/api/test_app_factory.py,"route dependency boundary, version validation, handler delegation, safe error projection, and composition identity",PASS,N/A — no substantive finding,27872661;8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-053,L,API and composition,docs/canonical/16-repository-architecture/01-spec-to-code-deterministic-mapping.md,Composition wiring-only responsibility,api/composition.py는 concrete construction/binding만 소유한다,src/google_work_agent/api/routes/runs.py,versioned run routes,src/google_work_agent/api/composition.py,build_production_runtime,protocol validation -> injected Application handler -> Domain/UoW/workflow handoff -> versioned projection,command receipt and Domain facts; route owns no DB/adapter authority,snapshot/SSE/error/health contracts consumed by frontend,tests/unit/api/test_app_factory.py,"route dependency boundary, version validation, handler delegation, safe error projection, and composition identity",FINDING,WF1-L-FND-003,27872661;8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-054,L,"Ports, connectors and MCP",docs/canonical/16-repository-architecture/12-architecture-enforcement.md,Background Run execution binding,WorkflowExecutionPort production binding은 BackgroundRunExecutorAdapter 하나다,src/google_work_agent/adapters/connectors/runtime/connector_runtime_registry.py,ConnectorRuntimeRegistry,src/google_work_agent/adapters/connectors/runtime/mcp_connector_write.py,McpConnectorWriteAdapter,signed tool registry -> typed Connector Port -> one runtime registry -> MCP client -> normalized result/error certainty,external Google read/write effect plus request/process identity and delivery certainty,Application result -> verification/recovery -> API/UI,tests/unit/adapters/connectors/runtime/test_mcp_connector_ports.py,"typed port members, unchanged signed claim, runtime routing, transport certainty, and provider-neutral boundary",PASS,N/A — no substantive finding,4684aa06;8367cb71,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-055,L,"Ports, connectors and MCP",docs/canonical/16-repository-architecture/12-architecture-enforcement.md,LLM production binding uniqueness,StructuredInference/LlmCredential/LlmRuntimeStatus Port는 Router 하나씩 bind된다,src/google_work_agent/adapters/connectors/runtime/connector_runtime_registry.py,ConnectorRuntimeRegistry,src/google_work_agent/adapters/connectors/runtime/mcp_connector_write.py,McpConnectorWriteAdapter,signed tool registry -> typed Connector Port -> one runtime registry -> MCP client -> normalized result/error certainty,external Google read/write effect plus request/process identity and delivery certainty,Application result -> verification/recovery -> API/UI,tests/unit/adapters/connectors/runtime/test_mcp_connector_ports.py,"typed port members, unchanged signed claim, runtime routing, transport certainty, and provider-neutral boundary",PASS,N/A — no substantive finding,4684aa06;8367cb71,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-056,L,Frontend product projection,docs/canonical/16-repository-architecture/02-directory-ownership.md,Frontend owner set,Frontend feature owner는 canonical 8개 exact set이다,frontend/src/app/App.tsx,App,frontend/src/app/main_shell.tsx,MainShell,startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,N/A — frontend is a projection; durable truth remains in Domain/Application persistence,installed browser UI,frontend/tests/app/main_shell.test.tsx,"actual API consumers, terminal refresh, feature authority, and user-visible controls",PASS,N/A — no substantive finding,27872661;8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-057,L,Frontend product projection,docs/canonical/16-repository-architecture/02-directory-ownership.md,Frontend exact responsibility manifest,27개 P0 responsibility file/symbol/test owner가 exact row로 존재한다,frontend/src/app/App.tsx,App,frontend/src/app/main_shell.tsx,MainShell,startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,N/A — frontend is a projection; durable truth remains in Domain/Application persistence,installed browser UI,frontend/tests/app/main_shell.test.tsx,"actual API consumers, terminal refresh, feature authority, and user-visible controls",PASS,N/A — no substantive finding,27872661;8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-058,L,Frontend product projection,docs/canonical/16-repository-architecture/02-directory-ownership.md,Frontend filename grammar,Frontend feature/component filename은 snake_case다,frontend/src/app/App.tsx,App,frontend/src/app/main_shell.tsx,MainShell,startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,N/A — frontend is a projection; durable truth remains in Domain/Application persistence,installed browser UI,frontend/tests/app/main_shell.test.tsx,"actual API consumers, terminal refresh, feature authority, and user-visible controls",FINDING,WF1-L-FND-004,27872661;8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-059,L,Frontend product projection,docs/canonical/16-repository-architecture/02-directory-ownership.md,Frontend competing responsibility closure,manifest capability마다 competing feature responsibility module은 0이다,frontend/src/app/App.tsx,App,frontend/src/app/main_shell.tsx,MainShell,startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,N/A — frontend is a projection; durable truth remains in Domain/Application persistence,installed browser UI,frontend/tests/app/main_shell.test.tsx,"actual API consumers, terminal refresh, feature authority, and user-visible controls",FINDING,WF1-L-FND-004,27872661;8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-060,L,Frontend product projection,docs/canonical/16-repository-architecture/09-test-fixture-migration-grammar.md,Frontend manifest test ownership,27개 Frontend manifest row의 exact canonical test path가 존재한다,frontend/src/app/App.tsx,App,frontend/src/app/main_shell.tsx,MainShell,startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,N/A — frontend is a projection; durable truth remains in Domain/Application persistence,installed browser UI,frontend/tests/app/main_shell.test.tsx,"actual API consumers, terminal refresh, feature authority, and user-visible controls",PASS,N/A — no substantive finding,27872661;8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-061,L,Frontend product projection,docs/canonical/16-repository-architecture/09-test-fixture-migration-grammar.md,Frontend test root grammar,Frontend tests는 frontend/tests owner tree에 위치한다,frontend/src/app/App.tsx,App,frontend/src/app/main_shell.tsx,MainShell,startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,N/A — frontend is a projection; durable truth remains in Domain/Application persistence,installed browser UI,frontend/tests/app/main_shell.test.tsx,"actual API consumers, terminal refresh, feature authority, and user-visible controls",FINDING,WF1-L-FND-004,27872661;8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-062,L,Installed lifecycle,docs/canonical/16-repository-architecture/02-directory-ownership.md,Launcher runtime exact manifest,14개 Launcher production file/symbol이 exact set으로 존재한다,launcher/entrypoint.py,main,launcher/start_service.py,start_service,verify installation -> single instance -> data directory -> service readiness -> browser/control lifecycle,"installed data directory, instance control, readiness, backup/restore and shutdown state",local browser UI and /health readiness,tests/unit/launcher/test_entrypoint_flow.py,"installed startup ordering, existing-instance reuse, failure propagation, and clean shutdown",PASS,N/A — no substantive finding,4e42dbdc;ef5bd38a,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-063,L,Installed lifecycle,docs/canonical/16-repository-architecture/02-directory-ownership.md,Launcher canonical test owners,14개 Launcher operation의 exact unit-test owner가 존재한다,launcher/entrypoint.py,main,launcher/start_service.py,start_service,verify installation -> single instance -> data directory -> service readiness -> browser/control lifecycle,"installed data directory, instance control, readiness, backup/restore and shutdown state",local browser UI and /health readiness,tests/unit/launcher/test_entrypoint_flow.py,"installed startup ordering, existing-instance reuse, failure propagation, and clean shutdown",FINDING,WF1-L-FND-005;X3-TEST-FIND-029,4e42dbdc;ef5bd38a,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-064,L,Release trust and packaging,docs/canonical/16-repository-architecture/02-directory-ownership.md,Installer/Release exact manifest,10개 Installer/Release production file/symbol/test row가 exact set이다,release/sign_release_artifacts.py,sign_release_artifacts,scripts/build_release.py,release build orchestration,bundle assembly -> canonical manifest generation -> Ed25519 signature -> installed verification,"signed release manifest, artifact hashes, public-key trust root, and atomic installer inputs",launcher/verify_installation.py before installed startup,tests/release/test_sign_release_artifacts.py,"signature verification, tamper rejection, manifest closure, and key-identity binding",PASS,N/A — no substantive finding,4e42dbdc;ef5bd38a,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-065,L,Release trust and packaging,docs/canonical/16-repository-architecture/02-directory-ownership.md,Signed Build Config closure,release-manifest.json+.sig가 installed Signed Build Config 단일 authority다,release/sign_release_artifacts.py,sign_release_artifacts,scripts/build_release.py,release build orchestration,bundle assembly -> canonical manifest generation -> Ed25519 signature -> installed verification,"signed release manifest, artifact hashes, public-key trust root, and atomic installer inputs",launcher/verify_installation.py before installed startup,tests/release/test_sign_release_artifacts.py,"signature verification, tamper rejection, manifest closure, and key-identity binding",PASS,N/A — no substantive finding,4e42dbdc;ef5bd38a,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-066,L,Evaluation and grader evidence,docs/canonical/16-repository-architecture/01-spec-to-code-deterministic-mapping.md,Evaluation current code mapping,22개 Evaluation code authority path/symbol/test row가 exact set이다,evaluation/runner/run_experiment.py,run_experiment,evaluation/runner/verify_product_identity.py,verify_product_identity,pinned Product identity -> target registry -> real Product episode -> grader aggregation,"evaluation results bind product SHA, config hash, dataset hash, prompt refs, and per-item evidence",evaluation result artifact; N/A — no end-user API projection,tests/evaluation/runner/test_run_experiment.py,"real target execution, result identity, failed-item handling, and non-vacuous grader input",PASS,N/A — no substantive finding,6657c2f4;c8af6b3c,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-067,L,Evaluation and grader evidence,docs/canonical/16-repository-architecture/01-spec-to-code-deterministic-mapping.md,Evaluation artifact mapping,current dataset/projection/config/fixture/result artifacts가 exact evaluation root에 있다,evaluation/runner/run_experiment.py,run_experiment,evaluation/runner/verify_product_identity.py,verify_product_identity,pinned Product identity -> target registry -> real Product episode -> grader aggregation,"evaluation results bind product SHA, config hash, dataset hash, prompt refs, and per-item evidence",evaluation result artifact; N/A — no end-user API projection,tests/evaluation/runner/test_run_experiment.py,"real target execution, result identity, failed-item handling, and non-vacuous grader input",PASS,N/A — no substantive finding,6657c2f4;c8af6b3c,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-068,L,Evaluation and grader evidence,docs/canonical/16-repository-architecture/02-directory-ownership.md,Top-level experiments closure,Product SHA Git tree의 top-level experiments authority는 0이다,evaluation/runner/run_experiment.py,run_experiment,evaluation/runner/verify_product_identity.py,verify_product_identity,pinned Product identity -> target registry -> real Product episode -> grader aggregation,"evaluation results bind product SHA, config hash, dataset hash, prompt refs, and per-item evidence",evaluation result artifact; N/A — no end-user API projection,tests/evaluation/runner/test_run_experiment.py,"real target execution, result identity, failed-item handling, and non-vacuous grader input",PASS,N/A — no substantive finding,6657c2f4;c8af6b3c,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-069,L,Evaluation and grader evidence,docs/canonical/16-repository-architecture/12-architecture-enforcement.md,Evaluation compat isolation,current evaluation runner/target/grader는 evaluation/compat을 import하지 않는다,evaluation/runner/run_experiment.py,run_experiment,evaluation/runner/verify_product_identity.py,verify_product_identity,pinned Product identity -> target registry -> real Product episode -> grader aggregation,"evaluation results bind product SHA, config hash, dataset hash, prompt refs, and per-item evidence",evaluation result artifact; N/A — no end-user API projection,tests/evaluation/runner/test_run_experiment.py,"real target execution, result identity, failed-item handling, and non-vacuous grader input",PASS,N/A — no substantive finding,6657c2f4;c8af6b3c,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-070,L,Repository architecture,docs/canonical/16-repository-architecture/09-test-fixture-migration-grammar.md,Application canonical unit-test owner closure,93개 Application operation마다 exact mirrored unit-test path가 존재한다,N/A — repository-wide ownership/import/naming constraint,repository tree,N/A — structural constraints have no runtime caller,architecture enforcement,N/A — static ownership/dependency/single-authority rule,N/A — no separate durable effect,N/A — no API/UI projection,tests/architecture/test_repository_architecture.py,AST/import/path/export and single-production-authority constraints against the current repository,FINDING,WF1-L-FND-006;X3-TEST-FIND-030,8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-071,L,Repository architecture,docs/canonical/16-repository-architecture/09-test-fixture-migration-grammar.md,Test function naming grammar,Python test function은 test_<operation>_<object>__<condition>__<expected>를 따른다,N/A — repository-wide ownership/import/naming constraint,repository tree,N/A — structural constraints have no runtime caller,architecture enforcement,N/A — static ownership/dependency/single-authority rule,N/A — no separate durable effect,N/A — no API/UI projection,tests/architecture/test_repository_architecture.py,AST/import/path/export and single-production-authority constraints against the current repository,FINDING,WF1-L-FND-007,8367cb71;f4d13af0,NON_BLOCKING_DEBT,some test function names predate the final repository naming grammar; assertions remain meaningful,Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-072,L,Resource browsing and detail,docs/canonical/16-repository-architecture/09-test-fixture-migration-grammar.md,Static fixture grammar,checked-in provider/resource fixture는 tests/fixtures/data/<provider>/<resource>/<scenario>.json에만 있다,src/google_work_agent/application/use_cases/resource/get_resource_detail.py,GetResourceDetailHandler,src/google_work_agent/api/routes/resources.py,resource detail routes,typed resource list/detail route -> ConnectorReadPort -> normalized detail projection,read-only connector effect plus opaque continuation/selection identity,frontend/src/features/resource_browser/resource_viewer.tsx,frontend/tests/features/resource_browser/resource_viewer.test.tsx,"Gmail/Task/Calendar typed detail consumption, selection currentness, and no second fetch authority",FINDING,WF1-L-FND-008,27872661;8367cb71,NON_BLOCKING_DEBT,static product fixture directory grammar remains non-blocking; fixture contracts and consumers are current,Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-073,L,Persistence and UoW,docs/canonical/16-repository-architecture/09-test-fixture-migration-grammar.md,Migration filename grammar,SQL migration filename은 NNNN_<semantic_change>.sql이다,src/google_work_agent/adapters/persistence/sqlite/unit_of_work.py,SqliteUnitOfWork,src/google_work_agent/api/composition.py,build_production_runtime,Application Port -> one short SQLite UoW -> repositories -> commit -> post-commit handoff/trace,"Domain facts, command receipts, workflow handoffs, checkpoint bindings, forward migrations and verified backups",versioned Application projections; N/A where persistence is internal,tests/integration/persistence/test_schema_constraints.py,"transaction boundaries, FK/unique constraints, forward migration, restart durability, and no external I/O in write tx",PASS,N/A — no substantive finding,7654b080;4684aa06;4e42dbdc,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-074,L,Persistence and UoW,docs/canonical/16-repository-architecture/09-test-fixture-migration-grammar.md,Applied migration immutability,applied migration은 immutable/checksum-valid하다,src/google_work_agent/adapters/persistence/sqlite/unit_of_work.py,SqliteUnitOfWork,src/google_work_agent/api/composition.py,build_production_runtime,Application Port -> one short SQLite UoW -> repositories -> commit -> post-commit handoff/trace,"Domain facts, command receipts, workflow handoffs, checkpoint bindings, forward migrations and verified backups",versioned Application projections; N/A where persistence is internal,tests/integration/persistence/test_schema_constraints.py,"transaction boundaries, FK/unique constraints, forward migration, restart durability, and no external I/O in write tx",PASS,N/A — no substantive finding,7654b080;4684aa06;4e42dbdc,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-075,L,Repository architecture,docs/canonical/16-repository-architecture/12-architecture-enforcement.md,Final structural gate non-vacuity,final architecture suite는 Product SHA와 무관한 ignored cache에 의존하지 않고 presence/absence를 판정한다,N/A — repository-wide ownership/import/naming constraint,repository tree,N/A — structural constraints have no runtime caller,architecture enforcement,N/A — static ownership/dependency/single-authority rule,N/A — no separate durable effect,N/A — no API/UI projection,tests/architecture/test_repository_architecture.py,AST/import/path/export and single-production-authority constraints against the current repository,FINDING,WF1-L-FND-009;X3-TEST-FIND-027;X3-TEST-FIND-028,8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
