lineage_id,lineage_kind,scenario_or_handoff,canonical_requirement_ids,entrypoint,producer_path,producer_symbol,output_contract,durable_state_or_revision,consumer_path,consumer_symbol,input_contract,runtime_route,persistence_or_external_effect,verification_or_recovery_path,terminal_state,api_projection,frontend_projection,test_or_runtime_proof,semantic_authority_count,competing_authority,pre_remediation_wave2_status,pre_remediation_finding_ids,remediation_commit,final_status,notes
X2-E2E-FINAL-006,SCENARIO,FAILED retry: NOT_SENT failure reaches explicit retry preparation then fresh review approval attempt and outcome.,A-FUNC-067,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py,DispatchConnectorWrite,typed Execution attempt and external Write output with identity/revision/currentness checks,ExecutionAttempt begin/receipt/outcome and delivery certainty; external Write occurs outside SQLite transaction,src/google_work_agent/adapters/langgraph/write_execution_driver.py,WriteExecutionDriver,current typed input accepted only through the production Execution attempt and external Write boundary,Claim -> BeginExecutionAttempt(applied=true commit) -> currentness reread -> ConnectorWritePort,ExecutionAttempt begin/receipt/outcome and delivery certainty; external Write occurs outside SQLite transaction,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,execution summary -> verification/recovery -> snapshot/SSE,tests/e2e/test_langgraph_real_production.py::test_failed_not_sent_write_can_be_retried_with_fresh_approval — bounded NOT_SENT retry and fresh approval,1,NO,FINDING,N/A — no substantive finding,4684aa06;319043b6;1edbc83b;4aed0a85;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-007,SCENARIO,UNKNOWN_RESULT: uncertain delivery reaches durable unknown lookup verification or recovery and visible safe outcome.,A-FUNC-045,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/recovery/resolve_recovery.py,ResolveRecoveryHandler,typed Recovery and corrective planning output with identity/revision/currentness checks,"Recovery proof, resolution, corrective Plan lineage, workflow handoff and checkpoint target",src/google_work_agent/api/routes/runs.py,resolve_recovery,current typed input accepted only through the production Recovery and corrective planning boundary,reason-specific durable Recovery -> safe option guard -> verification/terminal/corrective planning continuation,"Recovery proof, resolution, corrective Plan lineage, workflow handoff and checkpoint target",verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,RecoveryCard options and authoritative Run refresh,tests/e2e/test_langgraph_real_production.py::test_unknown_result_recovers_without_blind_resend — UNKNOWN_RESULT preserved; automatic resend 0,1,NO,FINDING,X2-E2E-FND-003,4684aa06;4e42dbdc;ba6ce026;83408f27;3cf4cf62;4aed0a85;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-008,SCENARIO,Verification mismatch: normalized mismatch reaches durable recovery options and user-visible comparison detail.,A-FUNC-047,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/verification/verify_effect.py,VerifyEffectHandler,typed Verification output with identity/revision/currentness checks,Verification fact binds Action/Attempt/Approval identity and observed fields,src/google_work_agent/adapters/langgraph/write_execution_driver.py,verification phase,current typed input accepted only through the production Verification boundary,executed child fact -> external verification read -> normalized VERIFIED/MISMATCH -> short storage UoW,Verification fact binds Action/Attempt/Approval identity and observed fields,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,verification detail and recovery options in snapshot/SSE/frontend,tests/e2e/test_langgraph_real_production.py::test_verification_mismatch_requires_explicit_partial_resolution — MISMATCH enters Recovery and requires explicit resolution,1,NO,FINDING,X2-E2E-FND-004,4684aa06;27872661;ff3ccbcd;4aed0a85;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-009,SCENARIO,Recovery: each reason-specific resolution reaches its safe state terminal or corrective planning path.,A-FUNC-049,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/recovery/resolve_recovery.py,ResolveRecoveryHandler,typed Recovery and corrective planning output with identity/revision/currentness checks,"Recovery proof, resolution, corrective Plan lineage, workflow handoff and checkpoint target",src/google_work_agent/api/routes/runs.py,resolve_recovery,current typed input accepted only through the production Recovery and corrective planning boundary,reason-specific durable Recovery -> safe option guard -> verification/terminal/corrective planning continuation,"Recovery proof, resolution, corrective Plan lineage, workflow handoff and checkpoint target",verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,RecoveryCard options and authoritative Run refresh,tests/e2e/test_langgraph_real_production.py::test_recovery_recheck_resumes_verification_without_repeating_write — real RECHECK continuation; second Write 0,1,NO,FINDING,X2-E2E-FND-005,4684aa06;4e42dbdc;ba6ce026;83408f27;ff3ccbcd;4aed0a85;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-010,SCENARIO,Cancel: user cancel commits intent blocks new writes settles in-flight facts and projects CANCELLED/PARTIAL.,A-FUNC-012,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/domain/run/model.py,Run,typed Domain lifecycle and invariants output with identity/revision/currentness checks,Run/Plan/Action/Approval/Attempt/Verification/Recovery aggregate facts,src/google_work_agent/application/use_cases/run/start_run.py,StartRunHandler,current typed input accepted only through the production Domain lifecycle and invariants boundary,Application command -> Domain guard/transition -> UoW commit -> explicit next allowed operation,Run/Plan/Action/Approval/Attempt/Verification/Recovery aggregate facts,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,Application snapshot/SSE projections only; Domain remains truth,tests/e2e/test_langgraph_real_production.py::test_cancel_preempts_waiting_approval_without_external_write — durable CANCELLED terminal and forbidden effect absence,1,NO,FINDING,N/A — no substantive finding,7654b080;4684aa06;1edbc83b;c34bb67e;4aed0a85;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-011,SCENARIO,Reauth: auth failure projects a reauthentication action and successful OAuth completion resumes the exact run phase.,A-FUNC-050,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/api/security/bootstrap_session.py,BootstrapSessionManager,typed Security and local trust output with identity/revision/currentness checks,session/keyring/audit facts; secrets remain outside projections,src/google_work_agent/api/app.py,create_app,current typed input accepted only through the production Security and local trust boundary,loopback host validation -> bootstrap exchange -> session/CSRF/origin/version enforcement,session/keyring/audit facts; secrets remain outside projections,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,versioned local API error and readiness responses,tests/e2e/test_langgraph_real_production.py::test_reauth_restores_safe_retry_and_completes_after_fresh_approval — REAUTH_REQUIRED through completion and actual continuation,1,NO,FINDING,X2-E2E-FND-006,f4d13af0;ef5bd38a;8127fc84;7fd61ff1;c34bb67e;4aed0a85;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-012,SCENARIO,Restart/Resume: startup reconciliation selects the current durable continuation and reaches the original outcome.,A-FUNC-013,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/adapters/langgraph/main/state.py,GraphState / WorkflowPhase,typed Main LangGraph runtime output with identity/revision/currentness checks,single GraphState v2 checkpoint plus Domain-backed run/action/attempt/verification facts,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,current typed input accepted only through the production Main LangGraph runtime boundary,WorkflowExecutionPort -> one compiled Main graph/profile -> supervisor -> owner-local subgraphs -> checkpoint continuation,single GraphState v2 checkpoint plus Domain-backed run/action/attempt/verification facts,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,terminal commit/outcome projector -> API snapshot/SSE/frontend,tests/e2e/test_langgraph_real_production.py::test_restart_recreates_production_composition_and_resumes_durable_interrupt — new production composition resumes persisted state without manual injection,1,NO,FINDING,N/A — no substantive finding,7654b080;8367cb71;f4d13af0;c34bb67e;3cf4cf62;4aed0a85;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-013,SCENARIO,Context Adjustment: preview membership/revision UI command supersedes stale work and completes a same-run retrieval re-entry.,A-FUNC-039,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/run/project_context_preview.py,project_context_preview,typed Context preview and disclosure output with identity/revision/currentness checks,context membership/revision and bounded adjustment command; provider-bound disclosure identity,src/google_work_agent/application/use_cases/run/get_run_snapshot.py,GetRunSnapshotHandler,current typed input accepted only through the production Context preview and disclosure boundary,durable Run/retrieval facts -> versioned snapshot/SSE -> context adjustment -> same-run retrieval re-entry,context membership/revision and bounded adjustment command; provider-bound disclosure identity,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,frontend/src/features/run/context_preview_card.tsx,tests/e2e/test_langgraph_real_production.py::test_context_adjustment_reenters_retrieval_and_requires_revised_approval — API adjustment re-enters retrieval and changes resulting plan,1,NO,FINDING,X2-E2E-FND-007,27872661;f4d13af0;ad16af91;4aed0a85;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-014,SCENARIO,Retrieval cache loss: missing bound handle stages a bounded restart handoff and completes fresh retrieval without stale reuse.,E-AGT-074,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/agents/retrieval/execute_read.py,execute_read,typed Retrieval output with identity/revision/currentness checks,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,current typed input accepted only through the production Retrieval boundary,registry-validated READ binding -> ConnectorReadPort -> bounded evidence store -> typed RetrievalResultV1,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,context preview and evidence-backed answer/plan,tests/e2e/test_langgraph_real_production.py::test_retrieval_cache_loss_restarts_from_durable_checkpoint_before_write — lost in-memory cache resumes from durable truth,1,NO,FINDING,N/A — no substantive finding,f4d13af0;c34bb67e;4aed0a85;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-015,SCENARIO,Review back-edge: REVISE or RETRIEVE_MORE consumes bounded budget refreshes stale artifacts and rechecks affected dimensions.,E-AGT-064,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/agents/review/inspect_goal_and_evidence.py,inspect_goal_and_evidence,typed Review output with identity/revision/currentness checks,review artifact identity/revision/based_on and affected-dimension proof,src/google_work_agent/adapters/langgraph/subgraphs/review/graph.py,ReviewSubgraph,current typed input accepted only through the production Review boundary,PlanningResultV2 -> three atomic inspectors -> aggregate/recheck -> PASS/REVISE/RETRIEVE_MORE,review artifact identity/revision/based_on and affected-dimension proof,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,approval eligibility or bounded back-edge to retrieval/planning,tests/e2e/test_langgraph_real_production.py::test_review_issue_uses_real_back_edge_before_approval — compiled graph traverses real Review back-edge,1,NO,FINDING,N/A — no substantive finding,ba6ce026;b15e8884;7b862827;1edbc83b;4aed0a85;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-016,SCENARIO,"Graph profile parity: SINGLE_BASELINE, THREE_STAGE, and SIX_ROLE_BASELINE preserve semantic result, policy, approval, effect, Verification, Recovery, and terminal meaning.",E-AGT-048;F-LG-REQ-016,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,typed Main LangGraph state/result with one shared semantic contract across compiled profiles,single GraphState v2 checkpoint plus Domain-backed Run/Action/Attempt/Verification/Recovery facts,src/google_work_agent/api/composition.py,build_production_runtime,production composition selects one registered GraphProfile and builds its exact compiled topology,WorkflowExecutionPort -> selected compiled profile -> shared Supervisor guards -> owner-local subgraphs,same durable Domain/checkpoint authority and exact external effect set across profiles,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,same versioned Run snapshot/terminal semantics across profiles,"same frontend-consumable terminal, approval, error, Verification, and Recovery projections","tests/e2e/test_langgraph_real_production.py — 17 required scenarios × 3 compiled profiles = 51 cases with semantic, safety, effect, Verification, Recovery, restart, and cache-loss parity",1,NO,FINDING,X2-E2E-FND-008,8367cb71;f4d13af0;08464473;4aed0a85;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-017,SCENARIO,API/Frontend trust: versioned snapshot/SSE/error fields are consumed safely and reconnect recovers authoritative state.,A-FUNC-018,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/api/routes/runs.py,versioned run routes,typed API and composition output with identity/revision/currentness checks,command receipt and Domain facts; route owns no DB/adapter authority,src/google_work_agent/api/composition.py,build_production_runtime,current typed input accepted only through the production API and composition boundary,protocol validation -> injected Application handler -> Domain/UoW/workflow handoff -> versioned projection,command receipt and Domain facts; route owns no DB/adapter authority,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,snapshot/SSE/error/health contracts consumed by frontend,tests/e2e/test_langgraph_real_production.py::test_answer_only_reaches_terminal_through_real_production_composition + frontend/tests/app/App.test.tsx — API durable snapshot and frontend-consumable terminal projection,1,NO,FINDING,X2-E2E-FND-009,27872661;8367cb71;f4d13af0;273cb849;787788e8;4aed0a85;32295d97;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-018,SCENARIO,Installed lifecycle: signed bundle verifies starts opens the browser supports recovery/upgrade/shutdown and remains self-contained.,K-REL-044,launcher/entrypoint.py -> installed lifecycle control,launcher/entrypoint.py,main,typed Installed lifecycle output with identity/revision/currentness checks,"installed data directory, instance control, readiness, backup/restore and shutdown state",launcher/start_service.py,start_service,current typed input accepted only through the production Installed lifecycle boundary,verify installation -> single instance -> data directory -> service readiness -> browser/control lifecycle,"installed data directory, instance control, readiness, backup/restore and shutdown state",verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,local browser UI and /health readiness,tests/unit/launcher/test_entrypoint_flow.py — installed startup/readiness/shutdown lifecycle remains covered by production-path tests,1,NO,FINDING,X2-E2E-FND-010,4e42dbdc;ef5bd38a,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
FINAL-SCENARIO-SAFE-MODE-RESTORE,SCENARIO,SAFE_MODE_RESTORE: installed startup failure exposes authenticated restore/shutdown and rebinds the ready core after verified restore.,K-REL-044;H-API-044;C-PER-REQ-050,launcher/entrypoint.py -> installed lifecycle control,launcher/entrypoint.py,main,typed Installed lifecycle output with identity/revision/currentness checks,"installed data directory, instance control, readiness, backup/restore and shutdown state",launcher/start_service.py,start_service,current typed input accepted only through the production Installed lifecycle boundary,verify installation -> single instance -> data directory -> service readiness -> browser/control lifecycle,"installed data directory, instance control, readiness, backup/restore and shutdown state",verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,local browser UI and /health readiness,tests/unit/launcher/test_deferred_startup.py::test_safe_mode_restore_migrates_then_rebinds_ready_core — restore migrates then rebinds ready core before success,1,NO,FINDING — split from historical X2-E2E-REQ-018 installed lifecycle,X2-E2E-FND-010,4e42dbdc;ef5bd38a,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
FINAL-AUTHORITY-001,HANDOFF,Semantic authority revalidation: user-selected-llm-requested-mode,SettingsPort preferred_llm_mode + RuntimeModePort requested process mode,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/adapters/system/json_settings.py,JsonSettingsAdapter,typed Settings persistence output with identity/revision/currentness checks,atomic server settings file; Browser storage is not a live settings authority,src/google_work_agent/application/use_cases/setting/update_settings.py,UpdateSettingsHandler,current typed input accepted only through the production Settings persistence boundary,GET/PUT /settings -> application handler -> single JsonSettingsAdapter authority -> App hydration,atomic server settings file; Browser storage is not a live settings authority,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,frontend/src/app/App.tsx and SettingsDrawer consume the server projection,frontend/tests/features/settings/settings_drawer.test.tsx — server value hydration/update and absence of competing Browser persistence,1,NO,NOT_DUPLICATE,X4-UNIQ-CAND-001,8367cb71;f4d13af0,PASS,Semantic search found one production path or a non-authoritative adapter/projection/dead historical path. Re-resolved at ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; no historical path/status was promoted to current truth.
FINAL-AUTHORITY-002,HANDOFF,Semantic authority revalidation: persisted-user-display-and-panel-preferences,SettingsPort / JsonSettingsAdapter,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/adapters/system/json_settings.py,JsonSettingsAdapter,typed Settings persistence output with identity/revision/currentness checks,atomic server settings file; Browser storage is not a live settings authority,src/google_work_agent/application/use_cases/setting/update_settings.py,UpdateSettingsHandler,current typed input accepted only through the production Settings persistence boundary,GET/PUT /settings -> application handler -> single JsonSettingsAdapter authority -> App hydration,atomic server settings file; Browser storage is not a live settings authority,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,frontend/src/app/App.tsx and SettingsDrawer consume the server projection,frontend/tests/features/settings/settings_drawer.test.tsx — server value hydration/update and absence of competing Browser persistence,1,NO,SAME_SEMANTIC_COMPETING_PRODUCTION_AUTHORITY,X4-UNIQ-CAND-002,8367cb71;f4d13af0,PASS,Server JsonSettingsAdapter is the only persistence authority; App consumes it and has no production localStorage writer. Re-resolved at ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; no historical path/status was promoted to current truth.
FINAL-AUTHORITY-003,HANDOFF,Semantic authority revalidation: workflow-phase-and-checkpoint-routing-authority,adapters/langgraph/main/state.py:WorkflowPhaseV2 exact canonical set,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/adapters/langgraph/main/state.py,GraphState / WorkflowPhase,typed Main LangGraph runtime output with identity/revision/currentness checks,single GraphState v2 checkpoint plus Domain-backed run/action/attempt/verification facts,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,current typed input accepted only through the production Main LangGraph runtime boundary,WorkflowExecutionPort -> one compiled Main graph/profile -> supervisor -> owner-local subgraphs -> checkpoint continuation,single GraphState v2 checkpoint plus Domain-backed run/action/attempt/verification facts,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,terminal commit/outcome projector -> API snapshot/SSE/frontend,"tests/architecture/langgraph/test_main_graph_state.py — single state/phase authority, profile parity, exact resume targets, and no peer-agent direct calls",1,NO,DEAD_OR_UNREACHABLE,X4-UNIQ-CAND-003,7654b080;8367cb71;f4d13af0,PASS,WorkflowPhase is the one live phase vocabulary and includes READ_EXECUTION/TERMINAL_COMMIT. Re-resolved at ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; no historical path/status was promoted to current truth.
FINAL-AUTHORITY-004,HANDOFF,Semantic authority revalidation: main-langgraph-parent-state-schema-authority,adapters/langgraph/main/state.py:one MultiAgentGraphStateV2 authority,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/adapters/langgraph/main/state.py,GraphState / WorkflowPhase,typed Main LangGraph runtime output with identity/revision/currentness checks,single GraphState v2 checkpoint plus Domain-backed run/action/attempt/verification facts,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,current typed input accepted only through the production Main LangGraph runtime boundary,WorkflowExecutionPort -> one compiled Main graph/profile -> supervisor -> owner-local subgraphs -> checkpoint continuation,single GraphState v2 checkpoint plus Domain-backed run/action/attempt/verification facts,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,terminal commit/outcome projector -> API snapshot/SSE/frontend,"tests/architecture/langgraph/test_main_graph_state.py — single state/phase authority, profile parity, exact resume targets, and no peer-agent direct calls",1,NO,SAME_SEMANTIC_COMPETING_PRODUCTION_AUTHORITY,X4-UNIQ-CAND-004,7654b080;8367cb71;f4d13af0,PASS,GraphState v2 is the one Main/checkpoint schema; former V2/parent/agent state authorities are absent. Re-resolved at ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; no historical path/status was promoted to current truth.
